Geo. State,Type,Status,Submitted Date,Nominator,LD Summary,Subdivision,data_pulled_at
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 029,"E2NE, E2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 019,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 021,7,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 021,W2SE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 028,3-6,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 028,SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 029,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 030,NE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 010,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 014,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 015,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0220E SALT LAKE MER Section: 007,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0220E SALT LAKE MER Section: 008,"S2N2NE, S2NE, W2NENW, SENENW, W2NW, SENW, S2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 011,"N2NE, N2NW, SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 013,"SENE, NW, E2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 014,"E2NE, W2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 001,LOTS 1-7,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 001,"SWNE, S2NW, N2SW, SWSW, NWSE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 003,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 008,SWSW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 009,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 010,"W2NW, SW, NWSE, S2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 014,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 015,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 017,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 018,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 019,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 020,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 021,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 022,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 023,"N2, SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 023,SE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024,LOTS 1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024,"W2NE, NW, E2SW, W2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024,W2SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 025,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 026,"NE, E2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 026,"W2, W2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 027,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 035,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 001,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 014,"E2NE, E2W2NE, E2W2SE, E2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 006,"E2SW, W2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 006,"LOTS 6, 7",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 007,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 018,LOTS 1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,01/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 018,"NE, E2NW, E2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 001,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 003,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 005,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 005,"S2NE,S2NW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 007,"1,2,4",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 007,"N2NE,SWNE,E2NW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 008,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 009,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 017,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 018,4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 018,NENE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 019,SESW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 020,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 021,"W2NE,W2,W2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 022,E2E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 023,"S2N2,S2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 025,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 026,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 027,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 029,"E2,S2NW,SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 030,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 030,"E2W2,E2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 031,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 034,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 035,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 007,"1,2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 009,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 011,"N2,S2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 012,E2E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 013,"E2,E2W2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 017,SE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 019,"3,4",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 019,"E2SW,SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 020,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 021,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 022,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 030,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 031,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0340S-R0130W SALT LAKE MER Section: 036,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 001,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 001,"SWNE,S2NW,S2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 002,"1,2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 002,"S2NE,S2",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 003,ALL EXCLUDING PAT MINING CLAIMS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 004,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 004,"S2N2,N2S2,SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 009,1-8,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 009,"E2SENWNE,SWSENWNE,E2SWNE,E2NWSWNE,SWNWSWNE,SWSWNE,S2S2NW,N2SW, EXCLUDING PAT MINING CLAIMS",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 010,ALL EXCLUDING PAT MINING CLAIMS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 013,"SWNW,W2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 014,"NW,N2SW,N2S2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 015,1-5,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 015,"NE,SENW,E2SW,N2SE,N2S2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 016,ALL EXCLUDING PAT MINING CLAIMS AND LOT 3 (SWNW),2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 029,SW EXCLUDING PAT MINING CLAIMS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 030,"4,12-16",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 030,"SESW,SE EXCLUDING PAT MINING CLAIMS",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 031,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0120W SALT LAKE MER Section: 031,"NE,E2W2,NWSE EXCLUDING PAT MINING CLAIMS",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 001,"1,5-7",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 003,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 004,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 005,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 006,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 007,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 008,W2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 009,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 010,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 012,"3,4",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 012,"W2NW,SENW,SW,W2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 014,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 015,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 017,N2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 018,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 019,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 022,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 023,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 024,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 025,ALL EXCLUDING PATENTED MINING CLAIMS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 026,"N2,N2SW,SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 027,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 029,"NESW,N2SE,SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 030,"3,4",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 030,E2SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 031,1,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 034,N2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 035,"E2,S2SW EXCLUDING PATENTED MINING CLAIMS",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 036,1,2020-04-29T20:22:32Z
