Geo. State,Type,Status,Submitted Date,Nominator,LD Summary,Subdivision
UT,O&G Nomination (EOI),Pending,1/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 024, N2
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 018, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 019, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 020, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 029, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 030, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0200E SALT LAKE MER Section: 031, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 001, 1-4
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 001," S2NE, S2NW, W2SW, SESW, SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 003," 1-3, 5"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 003," S2NE, S2NW, N2SW, SESW, N2SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 004, 1-3
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 004," S2NE, SENW, W2SW, SESW, N2SE, SESE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 009, E2
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 010," NE, N2SW, SWSW"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 011, 1-6
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 012," NENE, S2NE, W2, NESE, S2SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 013," N2NE, SENE, NW, N2SW, SWSW, SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 014," W2NE, SENE, W2, NESE, S2SW"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 015, S2SE
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 015," W2NW, W2SW"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 022," 1, 2"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 022," E2, SESW"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 023," N2NE, SWNE, W2NW, SENW, N2SW, SWSW, SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,"Six For Six Land Services, Inc.",UT T0250S-R0010W SALT LAKE MER Section: 024," N2NE, SWNE, W2, W2SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,Nominator,UT T0250S-R0010W SALT LAKE MER Section: 025," W2NE, W2, W2SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,Nominator,UT T0250S-R0010W SALT LAKE MER Section: 026," NENE, S2NE, N2NW, SWNW, E2SW, SE"
UT,O&G Nomination (EOI),Pending,2/28/2020,Nominator,UT T0250S-R0010W SALT LAKE MER Section: 035," NE, NENW, S2NW, SW, NESE, NWSE EXCEPTING SS4, W2SWSE, SESWSE, E2SESE"
UT,O&G Nomination (EOI),Pending,3/2/2020,Ram Land Services,UT T0250S-R0030W SALT LAKE MER Section: 001, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,3/2/2020,Ram Land Services,UT T0250S-R0030W SALT LAKE MER Section: 011, 1-4
UT,O&G Nomination (EOI),Pending,3/2/2020,Ram Land Services,UT T0250S-R0030W SALT LAKE MER Section: 011," N2, W2SW, SESW"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 013," SW, SWSE"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 017, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 018, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 019, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 020, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 025, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 026, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 027, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 028, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 029, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 030, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 031, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 032, S2SW
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 033, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 034, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0250S-R0180E SALT LAKE MER Section: 035, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 011, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 004," 1-8, 10-14"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 004, SW
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 005, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 006, 1-18
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 006, E2SW
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 007, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 008, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 009, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 010," S2SENW, SWNW, SW, SWNESE, W2NWSE, SENWSE, S2SE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 011, SWSWSW
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 014," SWNENW, W2NW, SENW, SW, SWNWSE, W2SWSE, SESWSE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 024," SWSWNE, S2NW, SW, W2SE, SWSESE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 025, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 034," S2NE, NW, NESW, SE"
UT,O&G Nomination (EOI),Pending,2/26/2020,"Milestone Consulting, Inc.",UT T0260S-R0070E SALT LAKE MER Section: 018," N2NWNE, SWNWNE, N2NW, SWNW, N2SENW, SWSENW, NWNESW, NWSW"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 001, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 003, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 004, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 005, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 006, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 007, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 008, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 009, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 010, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 011, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 014, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 015, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 017, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 021, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 022, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 023, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 024, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 025," N2, N2SW, N2SWSW, SESWSW, SESW, SE"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 026," N2, N2N2SW, SWNWSW, N2N2SE, SENESE"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 027," N2, SW, N2SE, SWSE, NWSESE"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 028," N2NE, NESWNE, W2NWSWNE, S2SWNE, SENE, W2, SE "
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 033," N2NE, N2NW, SWNW, N2SENW, SWSENW"
UT,O&G Nomination (EOI),Pending,1/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 034," N2NENW, NWNW"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0190E SALT LAKE MER Section: 031," N2, N2SW, N2N2SE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 001, 1-8
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 001," SWNE, S2NW, SW"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 003, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 011, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 012," SWNE, W2, SE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 013,1
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 013," N2NE, SWNE, W2, W2SE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0200E SALT LAKE MER Section: 014, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 006," 11, 13"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 006," SWNE, SENW, E2SW, W2SE, SESE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 007," 1, 2"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 007," NE, E2NW, N2SE, SESE"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 018,3
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 018," NENE, S2NE, E2SW, SE "
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 019," E2, E2NW, NESW "
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 020," W2NW, SENW, S2"
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 028, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0210E SALT LAKE MER Section: 029," E2NE, E2SE"
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 019, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 021,7
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 021, W2SE
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 028, 3-6
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 028, SW
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 029, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 030, NE
UT,O&G Nomination (EOI),Pending,3/2/2020,Nominator,UT T0260S-R0230E SALT LAKE MER Section: 033, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 010, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 011, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 014, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0210E SALT LAKE MER Section: 015, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0220E SALT LAKE MER Section: 007, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0220E SALT LAKE MER Section: 008," S2N2NE, S2NE, W2NENW, SENENW, W2NW, SENW, S2"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 011," N2NE, N2NW, SESE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 013," SENE, NW, E2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0210E SALT LAKE MER Section: 014," E2NE, W2"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 001, LOTS 1-7
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 001," SWNE, S2NW, N2SW, SWSW, NWSE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 003, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 004, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 008, SWSW
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 009, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 010," W2NW, SW, NWSE, S2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 011, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 014, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 015, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 017, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 018, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 019, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 020, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 021, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 022, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 023," N2, SW"
UT,O&G Nomination (EOI),Pending,1/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 023, SE
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024, LOTS 1-4
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024," W2NE, NW, E2SW, W2SE"
UT,O&G Nomination (EOI),Pending,1/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 024, W2SW
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 025, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/17/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 026," NE, E2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 026," W2, W2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 027, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0280S-R0220E SALT LAKE MER Section: 035, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 001, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 012, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 013, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0220E SALT LAKE MER Section: 014," E2NE, E2W2NE, E2W2SE, E2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 006," E2SW, W2SE"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 006," LOTS 6, 7"
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 007, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 018, LOTS 1-4
UT,O&G Nomination (EOI),Pending,1/15/2020,Nominator,UT T0290S-R0230E SALT LAKE MER Section: 018," NE, E2NW, E2SW"
UT,O&G Nomination (EOI),Pending,3/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 001, ALL SUBDIVISIONS
UT,O&G Nomination (EOI),Pending,3/16/2020,Jones Lease Service,UT T0340S-R0120W SALT LAKE MER Section: 003, ALL SUBDIVISIONS
