"geo__state","type","status","submitted_date","nominator","ld_summary","subdivision","plssid","frstdivtxt","frstdivno"
"UT","O&G Nomination (EOI)","Duplicate",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 033","N2","UT260240S0010W0","Section",33
"UT","O&G Nomination (EOI)","Duplicate",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 001","1-4","UT260240S0020W0","Section",1
"UT","O&G Nomination (EOI)","Duplicate",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 001","ALL SUBDIVISIONS","UT260250S0010W0","Section",1
"UT","O&G Nomination (EOI)","Duplicate",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0260S-R0180E SALT LAKE MER Section: 033","S2 EXCLUDING CANYONLANDS NATIONAL PARK","UT260260S0180E0","Section",33
"UT","O&G Nomination (EOI)","Duplicate",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0260S-R0180E SALT LAKE MER Section: 033","S2SWNW, S2SENW, S2SWNE, S2SENE","UT260260S0180E0","Section",33
"UT","O&G Nomination (EOI)","Duplicate",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0260S-R0180E SALT LAKE MER Section: 035","S2 EXCLUDING NATIONAL PARK","UT260260S0180E0","Section",35
"UT","O&G Nomination (EOI)","Duplicate",2020-03-02,"Nominator","UT T0260S-R0230E SALT LAKE MER Section: 019","S2","UT260260S0230E0","Section",19
"UT","O&G Nomination (EOI)","Duplicate",2020-03-02,"Nominator","UT T0260S-R0230E SALT LAKE MER Section: 021","SE","UT260260S0230E0","Section",21
"UT","O&G Nomination (EOI)","Duplicate",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0270S-R0200E SALT LAKE MER Section: 004","NWSW","UT260270S0200E0","Section",4
"UT","O&G Nomination (EOI)","Leased",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 021","W2","UT260230S0170E0","Section",21
"UT","O&G Nomination (EOI)","Leased",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0200E SALT LAKE MER Section: 034","SESW","UT260250S0200E0","Section",34
"UT","O&G Nomination (EOI)","Leased",2020-01-15,"Nominator","UT T0290S-R0220E SALT LAKE MER Section: 004","SESE","UT260290S0220E0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-18,"Turner Petroleum Land Services, Inc.","UT T0090N-R0130W SALT LAKE MER Section: 006","ALL SUBDIVISIONS","UT260090N0130W0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-02-18,"Turner Petroleum Land Services, Inc.","UT T0090N-R0130W SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260090N0130W0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-16,"Robert L Bayless, Producer LLC","UT T0090S-R0170E SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260090S0170E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-01-16,"Robert L Bayless, Producer LLC","UT T0090S-R0170E SALT LAKE MER Section: 034","ALL SUBDIVISIONS","UT260090S0170E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-01-27,"Robert L. Bayless, Producer LLC","UT T0090S-R0180E SALT LAKE MER Section: 033","N2NE, N2NW","UT260090S0180E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-02-18,"Turner Petroleum Land Services, Inc.","UT T0100N-R0130W SALT LAKE MER Section: 031","Land within Old Railroad Grade","UT260100N0130W0","Section",31
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0160S-R0020E SALT LAKE MER Section: 013","E2NW, N2SW","UT260160S0020E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0160S-R0020E SALT LAKE MER Section: 014","NWNW","UT260160S0020E0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0160S-R0020E SALT LAKE MER Section: 015","1-7","UT260160S0020E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0160S-R0020E SALT LAKE MER Section: 015","NENE, S2NE, E2SW, N2SE, SWSE","UT260160S0020E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0180S-R0020E SALT LAKE MER Section: 005","4","UT260180S0020E0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0180S-R0020E SALT LAKE MER Section: 005","SWNW, W2SW, SESW, W2SE, SESE","UT260180S0020E0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0180S-R0020E SALT LAKE MER Section: 006","1-5","UT260180S0020E0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0180S-R0020E SALT LAKE MER Section: 006","S2NE, SENW","UT260180S0020E0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-02-21,"Nominator","UT T0200S-R0010W SALT LAKE MER Section: 004","ALL SUBDIVISIONS","UT260200S0010W0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-21,"Nominator","UT T0200S-R0010W SALT LAKE MER Section: 005","ALL SUBDIVISIONS","UT260200S0010W0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-02-21,"Nominator","UT T0200S-R0010W SALT LAKE MER Section: 008","ALL SUBDIVISIONS","UT260200S0010W0","Section",8
"UT","O&G Nomination (EOI)","Pending",2020-02-21,"Nominator","UT T0200S-R0010W SALT LAKE MER Section: 009","ALL SUBDIVISIONS","UT260200S0010W0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-02-21,"Nominator","UT T0200S-R0010W SALT LAKE MER Section: 017","NE, NENW, S2NW, S2","UT260200S0010W0","Section",17
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0010W SALT LAKE MER Section: 024","11-21, 24-48","UT260220S0010W0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0010W SALT LAKE MER Section: 025","5-7, 9-25","UT260220S0010W0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 001","1-14","UT260220S0020W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 001","W2SE","UT260220S0020W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 003","1, 2, 8","UT260220S0020W0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 011","N2NE, SWNE, W2, SE2","UT260220S0020W0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 012","ALL SUBDIVISIONS","UT260220S0020W0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 013","1, 2","UT260220S0020W0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 013","S2NW","UT260220S0020W0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 014","N2, SW, W2SE","UT260220S0020W0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 015","SE","UT260220S0020W0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 022","ALL SUBDIVISIONS","UT260220S0020W0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 023","W2NE, SENE, W2, SE","UT260220S0020W0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 024","SWNW, NWSW","UT260220S0020W0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 026","N2NE","UT260220S0020W0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 027","NWNE, N2NW, SWSW","UT260220S0020W0","Section",27
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 028","S2","UT260220S0020W0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 033","N2, SW, N2SE, SWSE","UT260220S0020W0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Nominator","UT T0220S-R0020W SALT LAKE MER Section: 034","N2NW","UT260220S0020W0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0220S-R0050E SALT LAKE MER Section: 024","S2SW, S2SE","UT260220S0050E0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0220S-R0050E SALT LAKE MER Section: 025","W2, W2SE","UT260220S0050E0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0220S-R0060E SALT LAKE MER Section: 018","SWSE","UT260220S0060E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0220S-R0060E SALT LAKE MER Section: 019","W2NE, NWSE","UT260220S0060E0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230N-R0060E SALT LAKE MER Section: 007","1-4","UT260230N0060E0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230N-R0060E SALT LAKE MER Section: 007","NE, E2NW, E2SW","UT260230N0060E0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0230S-R0010W SALT LAKE MER Section: 001","1-8, 11, 12","UT260230S0010W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0230S-R0010W SALT LAKE MER Section: 014","SW","UT260230S0010W0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0230S-R0010W SALT LAKE MER Section: 023","W2","UT260230S0010W0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0230S-R0010W SALT LAKE MER Section: 026","W2, SE","UT260230S0010W0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0230S-R0010W SALT LAKE MER Section: 035","N2","UT260230S0010W0","Section",35
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 004","3, 4","UT260230S0060E0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 004","S2NW, SW","UT260230S0060E0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 005","1-3","UT260230S0060E0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 005","S2NE, S2NW, S2","UT260230S0060E0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 006","6, 7","UT260230S0060E0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 006","S2NE, E2SW, SE","UT260230S0060E0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 008","E2","UT260230S0060E0","Section",8
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 009","ALL SUBDIVISIONS","UT260230S0060E0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-02-23,"Uinta Metal Development Corp.","UT T0230S-R0060E SALT LAKE MER Section: 010","ALL SUBDIVISIONS","UT260230S0060E0","Section",10
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 013","ALL SUBDIVISIONS","UT260230S0170E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 014","1-2","UT260230S0170E0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 014","NE, E2NW, SW","UT260230S0170E0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 015","1-3, 5","UT260230S0170E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 015","SENW, S2","UT260230S0170E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 021","E2","UT260230S0170E0","Section",21
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 022","ALL SUBDIVISIONS","UT260230S0170E0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 023","1","UT260230S0170E0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 023","N2, SW, N2SE, SWSE","UT260230S0170E0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 024","NE, NENW, S2NW, S2","UT260230S0170E0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 027","N2, NWSW, S2SW, SE","UT260230S0170E0","Section",27
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 028","ALL SUBDIVISIONS","UT260230S0170E0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260230S0170E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0170E SALT LAKE MER Section: 034","ALL SUBDIVISIONS","UT260230S0170E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 007","ALL SUBDIVISIONS","UT260230S0180E0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 008","ALL SUBDIVISIONS","UT260230S0180E0","Section",8
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 009","ALL SUBDIVISIONS","UT260230S0180E0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 010","ALL SUBDIVISIONS","UT260230S0180E0","Section",10
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 011","ALL SUBDIVISIONS","UT260230S0180E0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 012","ALL SUBDIVISIONS","UT260230S0180E0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 013","ALL SUBDIVISIONS","UT260230S0180E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 014","ALL SUBDIVISIONS","UT260230S0180E0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 015","ALL SUBDIVISIONS","UT260230S0180E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 017","ALL SUBDIVISIONS","UT260230S0180E0","Section",17
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260230S0180E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 019","ALL SUBDIVISIONS","UT260230S0180E0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 020","ALL SUBDIVISIONS","UT260230S0180E0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 021","ALL SUBDIVISIONS","UT260230S0180E0","Section",21
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 022","ALL SUBDIVISIONS","UT260230S0180E0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 023","ALL SUBDIVISIONS","UT260230S0180E0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 024","ALL SUBDIVISIONS","UT260230S0180E0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 025","ALL SUBDIVISIONS","UT260230S0180E0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 026","ALL SUBDIVISIONS","UT260230S0180E0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 027","ALL SUBDIVISIONS","UT260230S0180E0","Section",27
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 028","ALL SUBDIVISIONS","UT260230S0180E0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 029","ALL SUBDIVISIONS","UT260230S0180E0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 030","ALL SUBDIVISIONS","UT260230S0180E0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 031","ALL SUBDIVISIONS","UT260230S0180E0","Section",31
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260230S0180E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 034","ALL SUBDIVISIONS","UT260230S0180E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0180E SALT LAKE MER Section: 035","ALL SUBDIVISIONS","UT260230S0180E0","Section",35
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 007","ALL SUBDIVISIONS","UT260230S0190E0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260230S0190E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 019","ALL SUBDIVISIONS","UT260230S0190E0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 020","ALL SUBDIVISIONS","UT260230S0190E0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 028","ALL SUBDIVISIONS","UT260230S0190E0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 029","ALL SUBDIVISIONS","UT260230S0190E0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 030","ALL SUBDIVISIONS","UT260230S0190E0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 031","1-12","UT260230S0190E0","Section",31
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260230S0190E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0230S-R0190E SALT LAKE MER Section: 034","ALL SUBDIVISIONS","UT260230S0190E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 004","ALL SUBDIVISIONS","UT260240S0010W0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 005","ALL SUBDIVISIONS","UT260240S0010W0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 006","ALL SUBDIVISIONS","UT260240S0010W0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 007","ALL SUBDIVISIONS","UT260240S0010W0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 008","ALL SUBDIVISIONS","UT260240S0010W0","Section",8
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 009","W2NE, SENE, W2, SE","UT260240S0010W0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 017","ALL SUBDIVISIONS","UT260240S0010W0","Section",17
"UT","O&G Nomination (EOI)","Pending",2020-02-27,"Hoover & Stacy, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260240S0010W0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Service, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 020","ALL SUBDIVISIONS","UT260240S0010W0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Service, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 021","ALL SUBDIVISIONS","UT260240S0010W0","Section",21
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Service, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 028","ALL SUBDIVISIONS","UT260240S0010W0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Service, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 029","ALL SUBDIVISIONS","UT260240S0010W0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0010W SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260240S0010W0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 001","ALL SUBDIVISIONS","UT260240S0020W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 012","ALL SUBDIVISIONS","UT260240S0020W0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 013","ALL SUBDIVISIONS","UT260240S0020W0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 019","3, 4","UT260240S0020W0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 019","SENE, E2SW, SE","UT260240S0020W0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 020","NE, NWNE, S2NW, S2","UT260240S0020W0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 021","1-3, 5-8","UT260240S0020W0","Section",21
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 021","W2","UT260240S0020W0","Section",21
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 029","1-6","UT260240S0020W0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 029","NWNE, NW, S2SE","UT260240S0020W0","Section",29
